hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
,4724-1403-1,1635378410781933568,3245018766186127744,938690,2015.0,59.72823419259828,0.23098869582558776,-6.047285567935447,0.13463885387575406,4.189254830373461,0.27114089412764586,21.838330648526874,1.2636129843782786,-35.93848034847886,0.619810451412653,-0.36990848,0.021994457,-0.33785993,0.3352863,-0.13076234,0.35419047,-0.3663585,0.36174086,-0.39936602,-0.7625775,177,177,176,170,1,7,,0.632968082654305,368.80414297084235,true,6.215732,2.4569378,3.0665487E-5,5,26,false,0.31016982,0.56605875,0.38033074,0.4966627,-103.07465,9.80272,-37.143497,19.764853,229,292764.53075597173,218.16152954145642,11.858473914893485,NOT_AVAILABLE,196.3391759453932,-40.776603476391685,56.10195950468853,-25.994324201943968
,4728-1150-1,1635378410781933568,3251705411790706432,2029356,2015.0,61.89770313303025,0.13452361447430256,-4.097278465130881,0.09077692064329461,4.122063343600536,0.3431321299698821,19.278596999719007,1.8761739771502357,9.077283875940374,0.5254122616348522,-0.10227877,0.146787,0.05345851,0.11615825,0.55784035,0.65043753,-0.55619544,0.86022663,-0.63530916,-0.7987325,161,161,161,153,0,8,,0.42136444624736963,352.8179029490611,true,4.204539,5.342987,2.9608575E-5,5,20,true,0.3042258,0.5458185,0.38188228,0.33970207,-57.149563,6.2319956,-33.46628,24.51714,176,410445.9997762936,702.9405865351101,11.491629995414057,NOT_AVAILABLE,195.63414331044223,-37.91744376060363,58.89872995351693,-24.55330706888101
,65-1074-1,1635378410781933568,3257617760691455360,448745,2015.0,57.04512597666457,0.1838038468365817,0.0966227745784765,0.12527825241092705,8.73540970691886,0.23992819582366665,79.45007897123403,0.908364299851857,-48.15451483045418,0.5968481820623318,0.26471007,0.28015083,-0.10175371,-0.29744568,0.2091956,0.2543024,-0.7047217,-0.023502298,-0.31620643,-0.6203832,133,133,130,130,3,3,,0.3114006543666488,152.76459888660222,true,3.1794667,9.207777,2.3994993E-5,5,32,true,0.54423267,0.56557953,0.19459808,0.36520004,-20.226355,1.9820209,-11.808923,22.335098,275,2151497.6656327127,1003.1728266807044,9.69291786581337,NOT_AVAILABLE,187.69803388986824,-39.60025744733626,54.778689236911674,-19.40398516620852
,64-710-1,1635378410781933568,3264605466323705216,1694472,2015.0,53.4821984966912,0.33338879400792215,0.6098998145416887,0.26848651011440755,2.6143166045161585,0.4021942124564462,15.870248106189846,2.0087080346229738,30.137196919809593,1.1222041046529767,-0.046869535,0.31801924,-0.27865496,0.021780713,-0.11605085,0.3117518,-0.5101769,0.24363512,-0.42009676,-0.7572878,84,84,84,75,0,9,,0.930995225039328,227.01279050989453,true,9.078504,1.12042,5.6439956E-5,5,12,false,0.4051614,0.34240302,0.4330987,0.653497,-78.758934,-3.7142112,-48.69288,25.642345,100,234658.10556569035,118.38980050925029,12.09868116329651,NOT_AVAILABLE,184.29163793217432,-42.11498848041703,51.25545192831199,-18.053083306085966
,68-1200-1,1635378410781933568,3271488580912216448,1780929,2015.0,57.493567806429155,0.22815364314891926,3.5265423209154667,0.14408769661880955,4.082272979675187,0.27158671760879444,13.555977067702058,0.9577786196939336,-9.61753330757883,0.6597018616911714,0.25183332,0.33047065,-0.19436781,-0.3058882,0.26080978,0.23516434,-0.7669109,-0.052374538,-0.28760967,-0.56682783,129,129,128,123,1,6,,0.38809940712423147,247.65919396407583,true,3.8921392,5.7759438,2.921319E-5,5,28,true,0.6205878,0.6703117,0.28692672,0.35212052,-7.0210953,5.824962,0.022724055,19.480782,234,1530994.609792837,2539.234785764387,10.062335909664037,NOT_AVAILABLE,184.5667698585669,-37.16234964059925,56.05113963061766,-16.163982330146894
,657-479-1,1635378410781933568,3278343520515217664,1233309,2015.0,55.44572289256563,0.4848926463329492,7.882500262293235,0.22253491759978297,1.341846154480406,0.49949967397281375,2.322540158059173,1.5074162982568522,-7.488330093485261,0.6507106429643054,0.8666319,0.91060287,-0.94991964,-0.7894359,0.82129616,-0.8298347,-0.8571641,-0.93329805,-0.79705906,0.76654357,97,97,96,93,1,4,,0.4642199989949597,283.17804352074,true,4.6090374,4.274732,3.127336E-5,5,29,true,0.4480998,0.48653525,0.2983793,0.37500346,-29.442705,-19.904644,-31.120749,33.30977,230,651215.3411401892,2292.08483696432,10.990458506381026,NOT_AVAILABLE,178.78656605167077,-35.91160521136818,55.022408122813864,-11.460023019370825
19830,,1635378410781933568,3283425188380913792,333898,2015.0,63.77835955089074,0.3493989199060397,3.2464654246684077,0.19015977599803063,7.031849284476516,0.41799703499478624,-5.652395980920442,0.05382236736314756,-9.156259258698034,0.04049916497554783,-0.13525513,-0.33289102,0.22108646,-0.006085649,-0.11462704,-0.017305324,0.14675063,-0.11314919,-0.034750238,0.080443,106,106,106,100,0,6,2.501741,1.0355730051947467,712.643323899741,true,10.086528,0.9115212,7.646717E-6,3,16,false,0.25505057,0.53258777,0.19690034,0.3721359,162.96097,8.883403,-29.020931,22.737352,135,1.619744145249488E7,9040.785626687597,7.501154016807757,NOT_AVAILABLE,189.40594680741162,-32.299367368500505,62.41273825320733,-17.71675538404398
,685-925-1,1635378410781933568,3288668587534850176,809066,2015.0,74.87358422442448,0.35525091929431885,7.779351388110318,0.3813804535770044,1.8712775054849784,0.39087900477979354,-0.6433198972298217,0.8700302098460313,-0.9821708095137492,0.7128524473464318,-0.60514873,0.45128933,-0.66968346,0.6870794,-0.7003961,0.7076158,-0.8606133,-0.4691901,0.65443546,-0.48523718,186,186,186,177,0,9,,0.835776491913871,1241.1518953123884,true,8.161886,1.301482,3.1254127E-5,5,21,false,0.56919074,0.58268887,0.41059947,0.68542176,168.74695,-22.603197,35.004642,-34.80455,184,1091042.3259699263,1660.669909373475,10.430166066428757,NOT_AVAILABLE,192.1254254195183,-20.61371928529011,74.48561346947312,-14.848968319191902
21910,,1635378410781933568,3292377171536611456,27577,2015.0,70.6695286188875,0.22820466472037337,8.643388074908072,0.13835742380874433,4.659932372069995,0.28330527409256545,0.5959843922023182,0.1509821509288688,-10.671642042424201,0.10345598127142809,0.118059784,-0.36695954,-0.10678668,0.0961426,-0.21106122,0.10482209,-0.14687894,-0.015327153,0.03703471,0.20265034,152,152,152,146,0,6,8.68093,0.6725060800151935,485.6642115155983,true,6.594233,2.0994465,2.2384438E-5,3,17,false,0.44139445,0.4267931,0.06610677,0.40717864,168.14536,-3.3576505,13.313971,-42.975994,151,2996751.4269607747,3410.931065175645,9.333143261845475,NOT_AVAILABLE,188.85220633861135,-23.591288338036165,70.33404016699454,-13.485925900128562
,659-951-1,1635378410781933568,3298624184288429824,376492,2015.0,60.97213567699666,0.3611074210276782,8.02437318185682,0.16203062688005215,3.902122361155895,0.3586862345131593,11.532821416464495,0.6921257438946817,-30.288519488477334,0.47105492110405545,0.25791866,0.065353945,-0.67984825,-0.19279407,0.47161597,-0.34998614,-0.7872877,-0.48284325,-0.5674547,0.30403715,89,89,89,88,0,1,,0.4861619764025731,209.72977679029938,true,4.816856,3.9438312,1.3720095E-5,5,18,true,0.22889437,0.69974256,0.3649258,0.3254664,-2.1016004,-2.0138059,-10.024746,1.6471889,124,6448175.361282069,9199.909023487056,8.501177964319435,NOT_AVAILABLE,182.92626512593466,-31.651133670531,60.51885014202692,-12.493509857802835
,677-371-1,1635378410781933568,3306578841677684864,1573626,2015.0,67.75152781302282,0.5153529561888439,12.08842464453895,0.2808267733359171,4.489051245986713,0.3045488563197603,-14.303488735415536,1.1415195126532922,-19.444927469913594,0.6788138412239393,-0.7790187,0.24203011,-0.86096585,0.8000541,-0.49037793,0.80615675,-0.8555266,-0.35556972,0.38582638,-0.7455191,134,134,134,127,0,7,,0.6435745413023165,512.5823908827024,true,6.317213,2.325226,3.106056E-5,5,15,false,0.1635482,0.5525787,0.27223957,0.20895243,-157.6628,1.9692311,-26.87845,42.668083,133,359779.52014294564,452.09294296542373,11.634678968304273,NOT_AVAILABLE,183.9646039421997,-23.891524035813617,67.94127637014284,-9.663355940713583
29154,,1635378410781933568,3315414379679254656,869915,2015.0,92.24866460072856,0.5650567236287218,2.4963316374275224,0.5536710305455717,4.1911125301176515,0.5799677708257847,-1.6001898056925832,0.07076583318211457,-13.878703547696578,0.05808390042334192,-0.5273961,0.37134364,0.32630852,-0.20573147,-0.4955987,-0.18362887,0.37895736,0.13664909,-0.19122592,0.043918062,62,62,62,60,0,2,0.75450605,1.7015913165012169,1237.775428895718,true,16.522213,0.3443003,1.4406805E-5,3,7,false,0.2910596,0.4358418,0.34629205,0.9075796,-64.955795,39.40987,-34.10359,-44.475536,61,2.762805798727454E7,22952.21086704398,6.9213941667005265,NOT_AVAILABLE,205.81255790436825,-8.271475594186901,92.40524581268625,-20.92417637437095
,143-1856-1,1635378410781933568,3318825751943387648,804826,2015.0,92.98253067988881,0.6533829521376279,6.033705106443247,0.7171590333969547,4.293783275804125,0.29597424076153134,41.48435267097877,5.347957467303637,-27.178446696407953,4.679589750884645,-0.95708984,-0.56579506,-0.9238616,0.9271293,0.49990106,0.9173092,-0.9304922,0.69143695,-0.66464555,-0.993357,62,62,62,57,0,5,,0.4899296239991871,218.1476844249981,true,4.8525825,4.0218487,3.3601165E-5,5,7,false,0.3065555,0.702262,0.3023089,0.97061485,-108.031136,44.676487,-25.855326,44.683872,59,339648.0041857016,374.71264907926246,11.697197396427129,NOT_AVAILABLE,203.01239998635936,-5.963008879411677,93.10792501624067,-17.373404473257345
,717-1297-1,1635378410781933568,3322515816045355776,1527684,2015.0,91.37527035869601,0.35798247911708725,8.071999128222195,0.39165721367491946,2.384256860703621,0.2631280185969951,-2.300967924409316,1.7172832322660998,-4.832452065791502,1.4599116685582836,-0.8027331,-0.017513867,-0.87552446,0.88404435,-0.3259821,0.7888152,-0.84282416,0.17731774,-0.08089443,-0.9443354,79,79,79,74,0,5,,0.41258561329746957,82.52779522546338,true,4.1219454,5.681119,3.093959E-5,5,9,false,0.50128144,0.18915842,0.64792407,0.9066314,-78.76909,21.93361,-29.98404,-43.47193,76,354361.3981500092,134.9941319841317,11.6511540474757,NOT_AVAILABLE,200.44588122631612,-6.396666001839694,91.41211038467213,-15.360540577856272
,733-2461-1,1635378410781933568,3326457840108833024,1902262,2015.0,98.33599199604387,0.7342719111714641,9.334906504506172,0.7688568887321274,0.668045832149606,0.5685745945293104,10.531084641000355,3.4188088149885276,-7.034941957693862,2.983199049812347,-0.75325626,-0.016917722,-0.7935329,0.77760863,-0.11632484,0.7362701,-0.8369977,0.3358824,-0.22212946,-0.899768,78,78,78,73,0,5,,1.5133851686521338,810.3291986310074,true,14.701866,0.43591127,3.5188084E-5,5,9,false,0.4199834,0.20147982,0.5078034,0.92199993,-50.16862,22.529942,-34.158688,-41.822273,76,536589.4464483663,756.3835985807566,11.200664746869126,NOT_AVAILABLE,202.5709731496733,0.26934962260132994,98.4732703721995,-13.859519110186927
,731-2307-1,1635378410781933568,3328752589595580672,1683326,2015.0,94.32769356231876,0.3326715747457611,8.854387987856674,0.35068095993875625,2.466026496692883,0.23575246617511195,-1.752696088572572,1.5538192529893329,1.5100956648369452,1.3583134536221935,-0.7911761,5.356708E-4,-0.8291634,0.81850785,-0.14580762,0.77508533,-0.8580901,0.28151327,-0.17518212,-0.9152012,79,79,79,76,0,3,,0.3363758387878497,227.11632690212053,true,3.4100933,7.698176,3.1434498E-5,5,9,false,0.42580682,0.18332878,0.5085738,0.9217644,-51.061054,22.399094,-35.197067,-42.497585,77,802413.1016997152,766.8167077780862,10.763775035901368,NOT_AVAILABLE,201.14899229280454,-3.45569070532168,94.41736669186605,-14.518556742544176
,736-202-1,1635378410781933568,3330475112002514048,1032959,2015.0,95.9409261304701,0.45729047465534867,10.302372548826009,0.48065055083482283,2.7466997686586767,0.2767338525560215,5.646468190094792,2.2063311426234167,-4.649300432052856,1.9253137490172645,-0.85414135,-0.17614926,-0.90624,0.89871264,-0.16806515,0.8296838,-0.85983247,0.25899443,-0.22909006,-0.97839004,69,69,69,64,0,5,,0.4430614579048392,165.32045974437364,true,4.409077,4.9162455,3.822152E-5,5,8,false,0.52110267,0.4981989,0.6778508,0.9232583,-109.55423,37.41961,-24.94361,-44.889633,67,489979.80721077905,345.52920270631466,11.299324607634738,NOT_AVAILABLE,200.61783016421938,-1.3711360957372285,95.99944502411843,-13.013268716787598
,743-2489-1,1635378410781933568,3332580367529565824,469384,2015.0,95.71948212289384,0.4634463358114996,13.82124809670266,0.5100423764793924,0.8863414778730577,0.2530337942227179,4.535358878262937,2.2460126294429523,-6.946093917979523,2.0887865912076036,-0.8721242,-0.20671692,-0.9120337,0.88714164,0.0142522,0.8677585,-0.8995258,0.31762382,-0.3205771,-0.97594047,63,63,63,62,0,1,,0.35592986667657084,77.18077869337638,true,3.5917103,7.0019326,1.9257499E-5,5,7,false,0.46760654,0.44743565,0.61899346,0.9322574,-100.807076,38.0625,-25.273079,-43.49651,61,1800737.1275484366,842.6501973309648,9.886144266505216,NOT_AVAILABLE,197.40757073100895,0.08675622865348767,95.63093739737945,-9.506305694359401
,720-1430-1,1635378410781933568,3335734419713414016,852957,2015.0,89.50244788986956,0.7263023556911457,9.817241269526415,0.76836753573503,1.7730038474067924,0.5121142829833438,2.1520987486507486,4.463330432946112,-7.746849043390069,3.871974724426085,-0.8045874,-0.018928053,-0.7820799,0.77875036,-0.30340672,0.68617034,-0.7250754,0.21430954,-0.16984223,-0.9711212,44,44,44,41,0,3,,1.0557062279911695,138.2502916296733,true,10.280717,0.894399,3.0127316E-5,5,5,false,0.4649728,0.5883987,0.5119937,0.9862376,-113.226555,42.079655,-26.939213,43.12598,44,294492.66298054263,184.20420747514706,11.85208386583543,NOT_AVAILABLE,198.0065019079322,-7.171796172810686,89.49556089965446,-13.62116836188154
,704-2097-1,1635378410781933568,3339270380387834624,103733,2015.0,80.92642561521124,0.5415924736560145,11.190781060279136,0.5105308364558817,5.104887002848926,0.2915122293747837,15.061704836705859,2.1637399975177507,-18.583768656695902,1.8039556920868907,-0.84143764,0.18219489,-0.9019948,0.87134266,-0.34265378,0.85217756,-0.8983142,-0.046689317,0.07418487,-0.94183004,60,60,60,54,0,6,,0.49595361230003004,245.14986737638583,true,4.9097285,3.6153827,3.6119458E-5,5,7,false,0.42918915,0.2953536,0.61678195,0.8130649,-75.56707,20.885471,-30.116404,-44.834515,59,748753.418933617,1705.114601225598,10.838923017682298,NOT_AVAILABLE,192.4551848407533,-13.745792672850396,80.90116327499678,-11.96236923125591
,720-1457-1,1635378410781933568,3342016548117153408,1133907,2015.0,89.72227595233959,0.5031300170073306,10.931489674892974,0.5040285069330311,1.0872037878279337,0.27514095934572846,2.4321033184026914,3.55034809069686,-6.934631592963394,3.0796184437092227,-0.87961924,-0.15381834,-0.9155155,0.9130805,-0.07495069,0.85601455,-0.8779786,0.29908732,-0.2601117,-0.9848984,56,56,56,55,0,1,,0.4272993005466864,219.5608571023012,true,4.2604313,4.9075317,2.7865479E-5,5,7,false,0.46157017,0.35711405,0.5320035,0.98811066,-95.14426,40.725166,-31.116335,43.68964,56,1400264.5625284782,3285.978123726484,10.159244818946236,NOT_AVAILABLE,197.1338819812419,-6.438623492441956,89.72070204333636,-12.50752191597546
,728-1999-1,1635378410781933568,3343784013060658432,1377650,2015.0,89.97551861648277,0.368994890578129,13.36942587927119,0.38333083548673963,1.4774286916141082,0.255303910805547,-1.4229790679460448,1.8482601890223644,-4.58509858448224,1.611781997994618,-0.7791505,0.064390205,-0.8708756,0.84453094,-0.31327835,0.7867169,-0.8397173,0.11703776,-0.07089016,-0.9481282,59,59,59,54,0,5,,0.3736554253983677,145.5463997746685,true,3.757019,6.825133,2.6619557E-5,5,7,false,0.4748063,0.15153499,0.60358995,0.9407602,-69.66598,19.116997,-33.57244,-44.155968,58,374516.2922930364,489.5123773078805,11.591093275780812,NOT_AVAILABLE,195.1204309212316,-5.027420312453513,89.97582464002244,-10.069852900902335
,1313-306-1,1635378410781933568,3345555841688130304,1977713,2015.0,91.05968962170579,0.512756852985797,15.09320219288622,0.5305166643831111,0.8687045814554493,0.323417136530548,-7.616914638113003,3.366654095892241,3.194165443833569,2.990199792209429,-0.8343046,-0.096119456,-0.8893496,0.8766314,-0.23418318,0.8032932,-0.82505614,0.2050459,-0.19372146,-0.9850058,71,71,71,67,0,4,,0.6319748450639128,94.96458237438235,true,6.206231,2.4528883,2.3788483E-5,5,8,false,0.5271345,0.49742702,0.6271535,0.97909325,-110.27859,39.964077,-26.233618,43.991947,70,364726.98338655266,318.8648468629284,11.619850327187686,NOT_AVAILABLE,194.1300687474197,-3.266715208534806,91.03408782337247,-8.34227481690872
,726-107-1,1635378410781933568,3347797986414465408,35790,2015.0,85.39277398867416,0.5754406680283237,14.924028632251511,0.5533198362035536,0.5850562692755007,0.3034972455501791,-2.84688406432084,2.542631232830469,1.8598921155633215,2.1634695278143825,-0.85446525,0.111248165,-0.9083854,0.87858963,-0.35008866,0.8405499,-0.8659596,-0.019294443,0.006838026,-0.97015864,62,62,62,56,0,6,,0.5757017532367609,240.44249320594017,true,5.668637,2.9241214,4.2449406E-5,5,8,false,0.4590922,0.45080608,0.62073064,0.9247587,-102.99093,34.97447,-28.094084,43.496273,71,648280.4090067078,3185.0993098286535,10.995362820217515,NOT_AVAILABLE,191.51913991657995,-8.087619539189088,85.49964259631905,-8.443307280608108
,1316-790-1,1635378410781933568,3349790954319024384,165325,2015.0,88.92277929050287,0.3626018335971846,17.034000286940028,0.3452815090716862,5.36597728370458,0.22701890291159527,-32.9783755962491,1.7860207678599813,-8.583362217776479,1.5635235277127044,-0.8236436,0.16082464,-0.84585154,0.8422412,-0.26941738,0.7887511,-0.8577566,0.12339503,-0.005320389,-0.9295609,71,71,70,70,1,1,,0.26266409809009345,92.26092043962696,true,2.7351184,11.425845,3.3027798E-5,5,8,false,0.3686671,0.259952,0.4675299,0.9534714,-55.21936,32.37837,-36.90558,-44.386368,71,1144973.6490415498,1189.1352177167305,10.37778133450347,NOT_AVAILABLE,191.42256017992364,-4.092937254891013,88.96359321333361,-6.401405235730443
,755-392-1,1635378410781933568,3351637652820969088,64653,2015.0,102.17755766758462,0.6409712011136895,12.252448953121037,0.6877282146711284,0.8053411444930691,0.5760492964802886,-10.629317852476504,2.9972249696867266,-8.86587985230318,2.6424009406419726,-0.6944066,-0.108386785,-0.76547277,0.74246556,-0.27109116,0.6575743,-0.74151725,0.2895346,-0.22233874,-0.93197304,83,83,83,77,0,6,,1.4841289591947373,529.2781960300144,true,14.418983,0.45327744,3.3896627E-5,5,10,false,0.41937095,0.3953442,0.62208325,0.8887206,-90.45625,33.233387,-26.448826,-42.665787,81,448344.8045558283,670.7736193249934,11.39573971010089,NOT_AVAILABLE,201.69273445721205,4.957552515676402,102.10879440272268,-10.676420041758446
,760-1701-1,1635378410781933568,3353474352631779712,847517,2015.0,104.23064033280221,0.46435412509470525,14.247004351939342,0.5166638224395975,1.6243333221992695,0.2833860555327213,-2.1710590150956834,3.229866358366466,-2.004246315308072,2.9158119970317093,-0.88761294,-0.33836663,-0.82616764,0.8241888,0.28830338,0.8354114,-0.8738091,0.5507896,-0.5030305,-0.97808,52,52,52,52,0,0,,0.45223533093996526,159.46003098218958,true,4.495719,4.3603697,2.0253254E-5,5,7,false,0.17708425,0.6709785,0.2893968,0.89609015,-75.1635,41.696354,-26.829405,-42.397686,52,1489500.208550967,1154.621248427446,10.092168642944541,NOT_AVAILABLE,200.79097425802047,7.634909916067506,103.94058030405857,-8.506252355448867
,1348-1473-1,1635378410781933568,3355181688033138688,989410,2015.0,104.0616097277882,0.4073884181524545,16.951046044581773,0.44774061819579675,0.6348118304396998,0.3048416577107042,1.1293941669156111,1.7890903364825752,-4.363360752187739,1.646701266934945,-0.8377404,-0.27608833,-0.8772969,0.90360886,-0.05101718,0.79081416,-0.8685622,0.45618108,-0.31638315,-0.93356454,69,69,69,69,0,0,,0.4517138996506134,313.0576504943306,true,4.490792,4.307956,3.2797863E-5,5,8,false,0.48889628,0.29558864,0.6548137,0.9087323,-84.84826,33.487907,-23.557377,-39.618813,68,1521992.205807331,4532.478733364331,10.068738992845372,NOT_AVAILABLE,198.26346837167785,8.673551947081823,103.5101954260641,-5.831176853950735
,1331-1252-1,1635378410781933568,3357614323150556160,190277,2015.0,102.20503270786857,1.323699013307925,15.53257571108867,1.5515819773277735,7.453505182893713,0.3066392296613467,-5.679794614052154,5.2803410025450095,-6.900863581922066,5.2204481475035935,-0.98839563,-0.70541114,-0.98932815,0.9869223,0.68647707,0.9859667,-0.99152535,0.7491959,-0.74388254,-0.99555165,35,35,34,34,1,1,,0.31447282502822493,121.87065905484494,true,3.2077448,8.962922,2.9606417E-5,5,7,false,0.29040375,0.5377385,0.41537532,0.92347664,-86.922874,41.048782,-27.543272,-42.612885,42,1039954.8015690733,2154.708838029891,10.482233902746717,NOT_AVAILABLE,198.75634932522908,6.4486078089571635,101.85311129734811,-7.405915215541017
,1334-601-1,1635378410781933568,3359581693047476480,530863,2015.0,101.58078624042234,0.4673726527851256,18.624272695148004,0.4942717464487872,0.9296672599807929,0.23361637299436264,-1.7655812066263006,1.9056293523220982,-5.449226931118458,1.7924293560099822,-0.90697914,-0.1621472,-0.91713995,0.91407317,-0.021429691,0.87476045,-0.9120553,0.3098999,-0.25177133,-0.9680395,97,97,96,97,1,0,,0.34555939347877623,242.11904639048922,true,3.4952853,7.0476003,3.304534E-5,5,12,false,0.3959718,0.4799576,0.55595446,0.9311838,-95.19581,39.851944,-24.575012,-41.895397,95,1289947.9183199126,2016.8251779460666,10.248339623834433,NOT_AVAILABLE,195.6987273727752,7.284876526209924,100.99905072317517,-4.373921028840348
,1349-231-1,1635378410781933568,3361796659221652352,24554,2015.0,106.85350470971395,0.8576583361523951,18.23807156435905,0.9517775885618452,0.7496114192284957,0.26670563465809194,-13.718501518358414,3.334607474775585,6.3190168242283145,3.164435841996118,-0.97614217,-0.45818812,-0.9780621,0.98034513,0.36609575,0.9644148,-0.97803825,0.54337955,-0.5008131,-0.9894361,51,51,51,47,0,4,,0.3196736905993389,148.9523081201245,true,3.255678,9.374118,3.92194E-5,5,8,false,0.41359434,0.35260528,0.5510734,0.93088204,-83.51813,38.12737,-26.407583,-41.11365,51,522966.84532379184,599.0455232870718,11.228584672214142,NOT_AVAILABLE,198.2426507016317,11.629555173767935,106.02919459945754,-4.268299122286053
,1335-542-1,1635378410781933568,3364316877311691008,1063999,2015.0,103.79144591889477,0.49049413633738614,17.86599858371036,0.564634364757508,0.39832314713646805,0.26485745361386137,-5.569719612795639,2.4089394142423584,1.5405422719077473,2.326829925472197,-0.9080097,-0.34045565,-0.8975176,0.8964082,0.24347791,0.87592816,-0.92409724,0.5203124,-0.44614077,-0.96312404,63,63,62,59,1,4,,0.4349259369871162,158.10969295103783,true,4.332319,5.080295,4.9538186E-5,5,7,false,0.27986124,0.47447026,0.36702707,0.91900855,-62.63869,41.282825,-27.07696,-40.092575,63,525099.8221938,1638.9209193951956,11.224165385768414,NOT_AVAILABLE,197.3164809276999,8.839658990126011,103.16408671446234,-4.945254133027748
,1343-724-1,1635378410781933568,3366224392546786176,825732,2015.0,103.73111963500962,0.317457267567287,20.89169603708448,0.32612111532247573,1.9089298767883818,0.24358114738035186,-3.4893212308136246,1.4293929820575886,-1.8365882068215729,1.3541348174057983,-0.776499,-0.25899523,-0.89451736,0.86724806,-0.08967925,0.78960747,-0.8457987,0.38251942,-0.34076878,-0.9580216,80,80,79,74,1,6,,0.3050383997878545,121.85899933058478,true,3.120993,10.095036,3.947061E-5,5,9,false,0.47667718,0.24752502,0.70197284,0.8688154,-73.61799,20.09069,-25.582443,-39.17089,77,505801.09381033486,933.6674739752999,11.264820653379285,NOT_AVAILABLE,194.52408960860024,10.093425373293455,102.81993086955725,-1.93857927927531
,1895-1112-1,1635378410781933568,3368545599031872640,579222,2015.0,106.26100385714376,0.8436409742077706,23.776912809781358,0.9496774031246962,1.0624363114328754,0.25378369912338833,4.493830707214087,3.049785648466887,-5.580912862334097,3.056700884293215,-0.976271,-0.20667858,-0.9735504,0.9803632,0.09653605,0.95886636,-0.97438264,0.31346577,-0.24736029,-0.98666364,60,60,60,60,0,0,,0.30613200814136454,106.31879040118375,true,3.1310353,9.052315,2.6789032E-5,5,9,false,0.46488833,0.40769717,0.58702505,0.9664571,-95.07939,42.78493,-24.059456,-40.95272,55,1165246.3361364524,988.6348036533566,10.358725698684854,NOT_AVAILABLE,192.84482673598453,13.424600494850491,104.85064942337766,1.172054695983886
,1319-2112-1,1635378410781933568,3370611065984388992,721925,2015.0,95.85950166615194,0.31873357178535655,18.154958346390323,0.35441645494853885,1.6784192264288829,0.30132326173580337,-1.3427893590871292,1.340029997187153,-9.259857816092387,1.2372900222689116,-0.68304694,0.027125575,-0.79185987,0.8042034,-0.44151804,0.65519017,-0.7561788,0.1875751,-0.047492232,-0.88884395,77,77,77,74,0,3,,0.5115449632930551,403.51229458434693,true,5.057767,3.4279327,2.7663538E-5,5,9,false,0.49894485,0.18360907,0.67777187,0.9419256,-74.26066,18.259714,-28.943325,-41.51284,76,1598451.0844381496,1301.5765336467746,10.01552168735042,NOT_AVAILABLE,193.64098793631047,2.2360588399524803,95.58968722237552,-5.1706997542029525
,1341-456-1,1635378410781933568,3372888944839741312,766257,2015.0,99.38264034516243,1.2694548697077557,20.976260349562985,1.3808094447680515,0.9967081418398221,0.338269510444091,6.436488389023036,4.550058298805703,-13.729015394625321,4.480173827753515,-0.96566045,-0.18828516,-0.97820926,0.96707886,0.09538211,0.96161896,-0.97237194,0.24666883,-0.25744575,-0.9906797,43,43,43,40,0,3,,0.5152213821419238,254.29887971115028,true,5.0927005,3.4215608,2.7212443E-5,5,7,false,0.47007442,0.59099334,0.6097971,0.95032275,-112.47104,41.082565,-23.775986,-43.892677,51,749774.0647763332,1658.1960012649224,10.837444029372673,NOT_AVAILABLE,192.65039281508405,6.47888622703311,98.76217201053612,-2.1780857728175356
,1321-241-1,1635378410781933568,3374883080976303488,1161381,2015.0,91.39475331058368,0.30809200850070656,20.624675093760878,0.30156454052519277,1.8746044625215856,0.26158126206047594,-3.8845373205055878,1.039832163250958,-2.9469250344215348,0.9852336039570588,-0.5768951,0.2991729,-0.5194066,0.3454009,-0.41095158,0.36999902,-0.5035845,0.020476367,-0.07342272,-0.8152482,36,36,36,36,0,0,,0.33823570673502085,9.042268392012087,true,3.427331,7.5253696,1.0540253E-5,5,6,false,0.3130018,0.5107137,0.45814928,0.968382,-91.14474,39.344933,-30.714123,44.785194,43,5345426.983871885,3041.5054515629326,8.704814059701167,NOT_AVAILABLE,189.4585342977432,-0.28318485809964017,91.30692888680885,-2.808278327115633
