hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
106426,,1635378410781933568,2688224325534436096,1497692,2015.0,323.3385640861356,0.7268812900447124,1.0838160688661602,0.8914553344091928,18.496428155845855,0.7476047522586398,55.551364126103536,0.06464922490758428,-69.33108756084238,0.05218785187371022,0.6650183,0.54904187,0.462195,0.4785755,0.28367737,0.30987245,0.721637,0.23975125,0.20192806,0.4773801,52,52,52,52,0,0,5.7424207,1.8886197891222136,1749.2533407675862,true,18.33191,0.278127,5.6309677E-6,3,10,false,0.545248,0.6835573,0.44642103,0.94311607,-40.605667,-59.236008,57.247456,28.679152,82,1.3043749266561637E7,10897.125868596613,7.73626395886669,NOT_AVAILABLE,55.28902002075623,-34.68230775375855,326.03861083619853,14.76282738070532
104698,,1635378410781933568,2692398861947466880,604726,2015.0,318.1221477732792,0.22196865136922728,2.3542830411006896,0.2409773588500346,2.0616648137424427,0.25472170531386534,27.108924955223046,0.08820647855469235,-0.3058382043788985,0.06535069275102953,0.2487553,0.25794843,0.062121343,0.01630004,-0.13622683,0.013269443,0.14199531,-0.06376976,-0.037935644,0.16822726,50,50,50,48,0,2,3.815095,0.4506844033991647,49.818012744531124,true,4.4810653,4.4262147,6.8854083E-6,3,8,false,0.36661896,0.32302067,0.28600207,0.947302,-51.555916,-55.0573,-53.270752,28.842028,65,9070718.806137111,5558.145266753317,8.130665803971574,NOT_AVAILABLE,53.09623398643792,-29.64655684675734,321.3190588314267,17.637787699030667
,553-449-1,1635378410781933568,2697144010534814720,1117295,2015.0,329.59654074607244,0.48174593907545216,5.413867094245203,0.19021964948272488,1.772429962292031,0.9082100614436817,7.192399097654997,3.4497807555140554,12.155349935011351,1.4323574397865086,0.88478833,0.9811915,-0.98356193,-0.9579837,0.89967924,-0.8999197,-0.9151228,-0.99423784,-0.9705955,0.9658799,60,60,60,60,0,0,,0.2774319570924348,120.66088600989511,true,2.868817,10.841677,2.9687722E-5,5,8,false,0.14887482,0.12868117,0.14072433,0.934581,-59.752876,13.583761,-50.143238,26.491335,62,1029537.0851960023,724.0170333378027,10.493165076193385,NOT_AVAILABLE,64.213786324821,-37.02697348798044,333.68075094286866,16.676937927578972
,1121-1306-1,1635378410781933568,2701797349902478720,879798,2015.0,327.12696185899455,0.3015685039172337,8.431771859936006,0.15388688734915432,1.2166248210918287,0.5515532135373281,-6.229661916649467,2.076891338410955,-6.66723920401736,0.9379816387361593,0.6944446,0.93372965,-0.94523454,-0.86414945,0.6645577,-0.6935924,-0.75135213,-0.9788215,-0.871695,0.8762346,51,51,51,50,0,1,,0.30270799220433775,67.38613967720498,true,3.0996058,9.809064,1.9944953E-5,5,7,false,0.22530898,0.043903492,0.2468032,0.9168567,-99.24358,-48.816704,-41.240532,27.069656,60,2078066.2032148442,1539.8376924287195,9.730621615757686,NOT_AVAILABLE,65.08960666707776,-33.20549025535989,332.4026907210008,20.371342039853683
,573-1232-1,1635378410781933568,2706391487439965312,72377,2015.0,339.8422758114186,0.32714308080504634,5.615308449983397,0.20087682336340093,1.3447681711877735,0.62305047427046,8.707222544674858,2.0787070801800622,-4.4009903714260545,0.8495911038582179,0.48129982,0.7112027,-0.7979546,-0.63729805,0.52301437,-0.5393555,-0.6990471,-0.9424305,-0.7996647,0.77119887,44,44,44,41,0,3,,0.4782190787389128,191.31742069567457,true,4.7415767,4.209313,2.1887041E-5,5,5,false,0.12946738,0.33118042,0.3126276,0.7761017,177.24318,0.288597,-37.463245,25.25611,35,2106354.624607572,13631.831671506236,9.715941337428118,NOT_AVAILABLE,73.70253871426142,-44.27177820852178,343.5566951210429,13.073031005132856
,575-567-1,1635378410781933568,2711464908968737536,50085,2015.0,342.6380184451172,0.17459628555121515,5.779850993477539,0.10538519694155801,16.994627526607193,0.2940607022220855,61.19057594122586,0.9856558781310824,-2.9382841162907023,0.44748500488060006,0.48225334,0.7667175,-0.7923548,-0.59145474,0.46102464,-0.46914223,-0.5262109,-0.9154482,-0.69449025,0.6707978,80,80,80,77,0,3,,0.28699439168499563,92.31617711882707,true,2.9558606,10.95244,1.9107372E-5,5,9,false,0.10705275,0.24378805,0.14505275,0.7419196,-26.17164,-25.53868,-44.33524,26.467741,71,3094896.1883957614,2576.644747834264,9.298154848514013,NOT_AVAILABLE,76.81515606599336,-45.98817762537399,346.2516811974024,12.15121271798704
,1152-1398-1,1635378410781933568,2715795679111975680,419744,2015.0,340.1156748762117,0.3653809999038898,8.046332230069803,0.15674401467395824,2.470643023435799,0.6326299619104484,19.858425734800008,2.4146217170537,-4.1767145997286,0.9050667394211187,0.85218525,0.96993285,-0.9763851,-0.9220177,0.80829555,-0.8285861,-0.851535,-0.9889398,-0.91719115,0.93345267,79,79,79,75,0,4,,0.2982675394616688,137.08078626165192,true,3.0589013,10.612505,2.7741109E-5,5,9,false,0.19756542,0.32048428,0.27305013,0.7573268,-82.36194,-46.641834,-47.175106,26.80658,78,405587.0918949424,265.5395903424745,11.504559751824207,NOT_AVAILABLE,76.21158099147127,-42.63858019114313,344.7813916414029,15.211584435605397
,1159-2052-1,1635378410781933568,2719972139670190080,2048156,2015.0,342.2234270104945,0.21260997481552277,13.11962799209096,0.13868769976439077,5.521613010827396,0.33127699563770324,-16.51522332419514,1.1979708275462868,-83.14659493526534,0.48418301746045567,0.38490054,0.73085386,-0.8425056,-0.6038658,0.2731249,-0.33392558,-0.73172796,-0.92349076,-0.65605897,0.6475212,80,80,80,78,0,2,,0.3224131589905955,145.29207079609154,true,3.2809556,8.898812,2.5246665E-5,5,11,false,0.3369656,0.26769662,0.30217054,0.7884688,-168.39226,-1.934507,-40.04194,23.721525,78,2124880.8683363884,2510.0749383013144,9.706433598079954,NOT_AVAILABLE,82.57950429053315,-39.96172110237892,348.86649256262456,19.058194733167525
,1141-602-1,1635378410781933568,2724482164569010944,1035458,2015.0,333.8110018746958,0.42296816131773635,10.831505744170274,0.10916105235117944,8.231701325250848,0.3640329450909348,9.853206510945936,0.8428219688512756,8.644724830346007,1.08504230138837,-0.5329803,0.8783978,0.2991487,-0.93533874,-0.3116948,-0.58699095,0.45446885,-0.035193387,-0.8740806,-0.3201682,54,54,53,53,1,1,,0.2482827195797018,65.63346462066596,true,2.6058817,14.347896,2.0676343E-5,5,6,false,0.31772935,0.46456167,0.32628343,0.8279393,-46.33556,12.7789545,-46.979004,30.48817,49,3648415.5242967946,5937.253871028327,9.119509326300221,NOT_AVAILABLE,72.70651511703005,-36.38252944608281,339.8759200593991,20.171977833143657
,1148-1520-1,1635378410781933568,2728962262135379584,749007,2015.0,331.5927716122798,0.21595536538963023,13.337444788628375,0.13173955233612278,3.6591837905717792,0.3663178488076276,-2.953812738225975,1.360117737176754,-12.362714613409516,0.602364571896581,0.49103525,0.84903663,-0.90159285,-0.5894099,0.46313095,-0.47112268,-0.57024175,-0.9548963,-0.63526666,0.6850194,53,53,53,53,0,0,,0.2650596145579809,52.65408758377615,true,2.7567415,12.290797,2.6573332E-5,5,7,false,0.02594941,0.28837848,0.09192283,0.86619335,-10.091167,-58.995476,-14.370758,27.39626,52,1693125.6499919388,2926.093967400992,9.953047091082578,NOT_AVAILABLE,72.94704611574412,-33.07425457691863,338.74321315964323,23.31477889574697
,1157-1066-1,1635378410781933568,2732623223539129344,910002,2015.0,339.3256771846863,0.48104313445655933,13.98735810226194,0.1896728596311053,3.231008166789265,0.793280790289586,5.855165320797071,3.046567826420764,-0.5170374074817163,1.0178161369023515,0.83539796,0.9756397,-0.9737569,-0.88917696,0.7932618,-0.81281835,-0.7900612,-0.9858121,-0.88095254,0.8990775,62,62,62,59,0,3,,0.35309847083761187,73.51320980990552,true,3.5653615,7.706922,2.5704954E-5,5,8,false,0.3904092,0.3617349,0.26926538,0.67186385,-55.740887,-50.91516,-56.524616,28.51233,53,482329.96504462895,639.9209808271864,11.316409454913483,NOT_AVAILABLE,80.38026755923808,-37.563975372658604,346.48726427025485,20.979615680619343
,1695-515-1,1635378410781933568,2736163204304127488,150620,2015.0,337.92900397934335,0.29820660443987224,15.769448662813724,0.1372637908703662,3.463400471133607,0.5707462976150968,25.42519343404144,2.0494791298598676,13.076012462069965,0.6632927066287373,0.72196037,0.8861245,-0.9325987,-0.81161034,0.65597105,-0.6985748,-0.7676358,-0.97619283,-0.8017981,0.8413111,63,63,63,62,0,1,,0.2995558524669034,86.32180836757945,true,3.0707045,9.363747,2.0014837E-5,5,7,false,0.063435934,0.2742332,0.36688566,0.7694129,175.9215,-24.895992,-26.644861,32.31629,43,1150723.2073898048,1251.158790536262,10.37234288413086,NOT_AVAILABLE,80.44572051878376,-35.32903060605265,345.9208095443614,23.152681143201796
,590-118-1,1635378410781933568,2739818702508661632,671570,2015.0,358.55200700003195,0.3354228117705547,2.9838045929920067,0.142536116254781,8.470510574221722,0.5327405530622444,100.0017677658731,1.8117029486411302,-22.262484165205294,0.6902410047555915,0.88039136,0.8127173,-0.87427086,-0.8306841,0.8323344,-0.8574964,-0.8364866,-0.935163,-0.9047694,0.9323352,204,204,204,196,0,8,,0.49697173500568254,310.97330385165725,true,4.91939,3.8161843,3.0304356E-5,5,25,true,0.21582465,0.7571396,0.22897735,0.38760096,-5.016879,-15.520531,-4.7871575,-10.464142,212,390825.5685269144,806.1406552830524,11.544812643042338,NOT_AVAILABLE,96.08497850032518,-56.87485814860837,359.85956620369814,3.313326654946577
,590-1010-1,1635378410781933568,2743438191708084480,810575,2015.0,359.69265784300666,0.49697938918321244,4.682639311441365,0.1802964746162881,3.6144159080047307,0.8786526238695711,-55.82621647233503,2.5355481776723208,-46.839865864800174,0.9396340275080607,0.7244728,0.4301862,-0.7123958,-0.5913462,0.61909586,-0.74833083,-0.63610005,-0.89731807,-0.8677164,0.89732003,148,146,146,139,2,7,,0.8021692236885276,1043.6037804823004,true,7.8387184,1.5135845,3.1966352E-5,5,19,true,0.23612337,0.73021996,0.5774193,0.30838805,21.755941,-12.508633,-3.2513742,-5.7943745,144,615841.252850897,2339.8391531297557,11.05109812066944,NOT_AVAILABLE,99.14963744888914,-55.73818732721243,1.584457706410091,4.417671462284378
,1171-663-1,1635378410781933568,2747009164957086208,110124,2015.0,358.75512145901837,0.4011456013512432,8.422435729218902,0.16120962884659576,5.785941964710145,0.607043562696519,45.10052244803442,1.9690070191909423,-1.7949833849084371,0.6946117278618815,0.8102104,0.5871973,-0.7641878,-0.70435846,0.70102304,-0.7633137,-0.67363787,-0.8645125,-0.74942935,0.90109354,254,254,253,243,1,11,,0.792866406443234,1474.180553971261,true,7.7493005,1.5225708,3.9859413E-5,5,41,true,0.14252773,0.821965,0.33014035,0.4502325,91.59504,-15.272098,11.477765,-13.216221,256,542077.6378213578,1860.375243701713,11.189616334290147,NOT_AVAILABLE,99.92907548157018,-51.91168159088398,2.2319407349721465,8.217577355969397
,594-823-1,1635378410781933568,2752212603735433856,1668656,2015.0,2.39706331169441,0.6216873143329147,8.990511517588658,0.30402221692007714,3.402850934846258,0.723304046021858,-16.627785872819047,2.776076729756888,-48.49097324965039,1.054050031914802,0.93880725,0.85233045,-0.9277706,-0.9006372,0.7546736,-0.83198935,-0.8678746,-0.9393113,-0.87287265,0.96103185,214,214,213,205,1,9,,0.5962840304114208,384.3596160369766,true,5.8650985,2.6576743,2.8474902E-5,5,31,true,0.741377,0.8882386,0.7143813,0.73801535,155.87488,-31.608473,32.727333,-32.502213,213,638454.4949964955,3457.6399139972827,11.011945191502798,NOT_AVAILABLE,105.80302907068662,-52.483873212913075,5.789792877069136,7.29298958094054
,1170-1546-1,1635378410781933568,2758040152801562880,752897,2015.0,355.13910394847807,0.22364031632200776,8.02902228392796,0.11597648701052557,2.728837385298378,0.3082939873741445,20.346145565848005,0.8102128110457042,-3.898155137814375,0.37456070682481923,0.5555941,0.4454749,-0.5629866,-0.4903357,0.20434864,-0.38276035,-0.30093235,-0.7190083,-0.5195525,0.6635841,168,168,167,165,1,3,,0.5337216057736232,121.83658283636686,true,5.268633,3.1778688,4.415962E-6,5,20,true,0.3685413,0.6255587,0.313162,0.11609703,164.19307,-20.838268,39.733852,-5.2856865,170,1.1610502806192106E7,10392.020564630091,7.862642494419529,NOT_AVAILABLE,94.40210771752957,-50.87412136221669,358.7561292277463,9.29541839743752
,1162-501-1,1635378410781933568,2761859203361466752,835309,2015.0,350.1250807061376,0.39569395069700347,8.727861885005382,0.269260373564969,0.23637309945355633,0.6704178079947957,5.615309330072157,2.8343785450287924,1.2266885441635835,1.5607677537961966,0.4943243,0.9181687,-0.7786299,-0.46707994,0.31075028,0.054094315,0.4629628,-0.89219344,-0.622196,0.883752,107,107,107,106,0,1,,0.4787764958324857,257.84499497315926,true,4.746858,3.788829,2.4037E-5,5,13,false,0.0934647,0.60997933,0.40263727,0.2038004,124.44454,-34.181904,31.947842,-44.0208,112,1256824.7326402166,1084.152841993126,10.276583267705126,NOT_AVAILABLE,88.1870915549505,-47.91443587792116,354.4183540441757,11.925985821658546
,1174-742-1,1635378410781933568,2765340428973640320,584118,2015.0,359.82689228912426,0.3381207595976942,10.568056520520663,0.1083166013829937,4.056058982798328,0.603339084582088,3.818305633947421,1.8913135426685526,-16.813557631299354,0.6126700391786112,0.7367055,0.716819,-0.7884228,-0.68926907,0.60095125,-0.6213656,-0.521947,-0.89993584,-0.83573353,0.88466746,332,332,331,324,1,8,,0.7967511149351459,1216.2408336113922,true,7.786638,1.5216029,3.37506E-5,5,45,true,0.24176268,0.7967913,0.29700315,0.4352953,-1.5084416,-13.182158,5.331037,-9.125944,327,419073.4776694205,1330.2762414901783,11.469044623676123,NOT_AVAILABLE,102.65214540912022,-50.23975255938379,4.086326274663527,9.755876038793017
,1178-805-1,1635378410781933568,2769543312171069312,1565630,2015.0,2.0637234418509585,0.4646145983800228,15.895874248986567,0.24688980986032039,2.8459896692287905,0.4620748052702406,-23.315728898469544,2.068764551109542,-25.994430532884014,0.7116416030728121,0.8882962,0.89971787,-0.9053292,-0.89144534,0.80108476,-0.90816194,-0.7861203,-0.8856688,-0.8493208,0.88736326,93,93,93,91,0,2,,0.42738125171085967,271.8833399875421,true,4.2612033,4.9870815,2.5771778E-5,5,14,true,0.15544279,0.6315577,0.43959367,0.06680077,-146.41782,-24.814089,41.626755,-26.07983,114,769677.9938024706,560.6802441068733,10.808997389753063,NOT_AVAILABLE,107.97928710372021,-45.71840341992301,8.329687455092662,13.73976980392329
,1178-143-1,1635378410781933568,2772506358569559296,222595,2015.0,0.24245819200337793,0.29803896268103686,16.689512912417545,0.11735149583054431,1.4076032985556282,0.4160258696264979,3.562463903178656,1.3604331472989515,-8.423832109817944,0.5393014438488803,0.5017125,0.8327104,-0.7476821,-0.77333677,0.36999854,-0.5760623,-0.23474059,-0.81081414,-0.77904314,0.76562643,123,123,122,115,1,8,,0.4476061000896261,238.42801632582007,true,4.4519873,4.7909417,3.391314E-5,5,17,true,0.10694934,0.6133946,0.33817354,0.15350895,-75.45975,-21.681438,35.415894,-2.7592,132,366104.9658380308,500.1155177376101,11.615756014639793,NOT_AVAILABLE,105.87211039342291,-44.50403008963112,7.020248191842293,15.181337071421284
4382,,1635378410781933568,2776998275885194752,168227,2015.0,14.037983181608652,0.1490310643350262,13.951943033583946,0.44029492184702196,7.347530224286853,0.5304306063482945,-3.880884375145256,0.03091098479006081,-3.744146805180072,0.03492652908153087,-0.49109837,0.6606589,0.14750633,-0.30693185,-0.94265157,-0.100082904,0.50895774,0.11199702,-0.50605184,0.31229743,45,45,45,45,0,0,4.53759,0.32430901651666716,110.436759320789,true,3.298461,8.767834,2.217529E-5,3,7,false,0.8011753,0.60232854,0.8772952,0.96556073,-75.43103,-58.921288,-56.936234,27.622225,52,5.7147491311236836E7,65268.36102254563,6.132277138149657,NOT_AVAILABLE,124.67205138967176,-48.90387893402719,18.328238034200396,7.329302590283983
,1187-95-1,1635378410781933568,2782342452151849984,932440,2015.0,10.123725514408326,0.6333245348183771,17.163642078238578,0.3933871372572087,-0.5187892876298101,0.6785797584050677,34.32823183317307,4.135332216520305,-21.42411539095054,0.7196574569640911,0.968523,0.9888808,-0.9699072,-0.9487109,0.9750356,-0.9869214,-0.9122461,-0.980649,-0.9375334,0.9001507,53,53,53,53,0,0,,0.2221649674984286,39.60118140738797,true,2.3741155,17.553127,2.6370659E-5,5,10,true,0.28460008,0.33412296,0.3901205,0.6210075,-52.234898,-8.865439,41.428192,18.857464,77,926090.5397565714,444.2955224814037,10.608136444342794,NOT_AVAILABLE,119.19280977257623,-45.62864596544374,16.099186250790936,11.767765644029692
,1204-1265-1,1635378410781933568,2786509807379901056,1126198,2015.0,21.719936218100777,0.5749403642426676,20.16338207263673,0.3567594910578935,3.4422058999492693,0.8987671629872258,-40.977385809897854,2.39371554370966,-18.502847695496058,0.2869707797934059,-0.8675408,0.96079934,-0.9817602,-0.21448474,-0.9452353,0.9107811,0.20766023,-0.9813602,-0.22425845,0.23343502,59,59,59,53,0,6,,0.3747643639021799,130.8137228622013,true,3.7673802,6.738668,2.8265878E-5,5,10,false,0.3859198,0.38501498,0.61825234,0.704989,-124.80378,-46.732113,-55.654095,21.128975,76,519879.3726384501,1137.982745976524,11.235013598382269,NOT_AVAILABLE,134.13967544425853,-41.93577355960803,27.59643051949184,10.257410982323387
,1202-1605-1,1635378410781933568,2790599097281801728,692899,2015.0,18.501703909200554,0.27464786138070557,21.369162722063145,0.10786676614922441,0.6045065399803049,0.2553358602189142,-3.056499212592989,0.9507250490552794,-3.0866121689639114,0.35608674459129147,0.41609702,0.88414776,-0.9263406,-0.4592152,0.3138136,-0.3836674,-0.4769647,-0.88931316,-0.43884215,0.43836716,98,98,97,94,1,4,,0.2564266685314356,66.901282639969,true,2.6789415,13.783867,2.7416343E-5,5,12,false,0.22883813,0.21596223,0.41143993,0.7289738,-99.17794,-19.81538,58.100765,21.079872,104,466245.7592831995,238.88408684704004,11.353232827017345,NOT_AVAILABLE,129.9208354675585,-41.19611919424681,25.226946987098685,12.518698530319265
,1190-1380-1,1635378410781933568,2795125065099007616,679516,2015.0,9.441454566681001,0.4530024595511254,18.776500175314414,0.20761758520706705,2.005071661465619,0.44201312903593476,11.951420814772883,2.04327578845563,6.8923347789754565,0.611936475990411,0.9259911,0.97508466,-0.9701484,-0.90538543,0.87240434,-0.9193727,-0.85500675,-0.9442975,-0.90107924,0.87126595,69,69,69,65,0,4,,0.2296013304871999,42.23988364827883,true,2.4396727,16.520092,1.9394814E-5,5,13,false,0.57835966,0.4615469,0.6477097,0.7107591,-69.38772,-50.169846,55.037437,24.780317,111,400568.98428703885,161.85156127326553,11.518076765815476,NOT_AVAILABLE,118.43306002270204,-43.97578798930293,16.154181919540722,13.505459643378149
1829,,1635378410781933568,2799042075272687104,1154141,2015.0,5.7999847551201285,0.17565728837820113,20.085826380767116,0.1909864887116264,7.806367727872396,0.33385068628589615,17.94645753708693,0.04631014904800762,-18.261632984657215,0.03736640755429633,0.19694684,0.21895817,0.10315912,-0.031527143,-0.70678073,0.011374617,0.26093116,0.0012454328,-0.237651,0.40218037,106,106,106,104,0,2,3.4006672,0.5143347964378843,287.4838418339972,true,5.0842752,3.523454,1.435423E-5,3,14,false,0.49374634,0.56980866,0.6603985,0.14053032,-161.55841,-32.1728,47.902256,-44.148464,118,7517498.514156919,5948.006464388096,8.334586686506263,NOT_AVAILABLE,113.95476156245071,-42.29317750565946,13.46306286428709,16.10124166627611
,1195-2207-1,1635378410781933568,2803496780993262464,89028,2015.0,13.93201838837964,0.32145285483513913,22.224262664056777,0.10882934603049745,5.503648294305206,0.3449581244234182,34.068681790630016,1.0874828420745202,-30.174341881064024,0.3540611613754856,0.28288585,0.8896362,-0.9511301,-0.5760037,0.075744994,-0.18422411,-0.14224783,-0.93824816,-0.53962404,0.614506,78,78,78,75,0,3,,0.32705818797079456,93.26226064180479,true,3.3238618,8.889396,3.261097E-5,5,11,false,0.1678086,0.35615432,0.30394906,0.58444935,-158.69318,-44.576965,56.862988,19.03139,96,518651.12141054944,1102.5063112878106,11.237581760715639,NOT_AVAILABLE,124.24032226205856,-40.636588099165884,21.55653518101867,14.972994164990519
,1738-340-1,1635378410781933568,2806746456328045568,1444578,2015.0,9.634024464767148,0.3288535718542084,24.85805317057336,0.13689841121759147,5.005379794943689,0.30045569111188136,16.007163501775953,1.097433318959561,20.910517891294973,0.4531026716180001,0.6163046,0.85193837,-0.9286677,-0.71948487,0.48226666,-0.605924,-0.5972153,-0.88432705,-0.68621767,0.6967396,89,89,89,86,0,3,,0.35500869829760884,164.64873650427236,true,3.583136,7.1976194,2.2699476E-5,5,10,false,0.18033971,0.23907247,0.25793555,0.6045808,-116.60948,-19.866283,50.031223,17.633434,89,1795594.4502098279,1430.1098175005673,9.889249427784728,NOT_AVAILABLE,119.2213542364274,-37.92072558649299,18.914820647690114,18.98261570812544
,1744-2094-1,1635378410781933568,2809585842027929088,1010158,2015.0,10.145898843373798,0.43010676607789344,27.88962042714668,0.1844518795245769,1.6297480822687884,0.37987081867639716,21.677135960316903,2.234338943256483,9.41946961012981,0.3475614352620841,0.81358606,0.94521844,-0.9589948,-0.72067285,0.682416,-0.8659345,-0.52252,-0.9060861,-0.7262725,0.6265962,80,80,80,73,0,7,,0.2980111461242626,106.36832716157592,true,3.0565531,10.345139,3.074285E-5,5,11,false,0.44146633,0.24489969,0.5574924,0.5660885,-106.622215,-30.396503,53.90033,19.137402,94,338111.1809040947,184.9456188102153,11.702121232425506,NOT_AVAILABLE,120.00667735335742,-34.920471203789205,20.70916308257671,21.54540146904918
,1175-1606-1,1635378410781933568,2813169184781959936,408205,2015.0,353.05668275653994,0.18589480370949882,14.00686037317999,0.11207704445449321,2.1702340345022675,0.4731714304941783,-18.571902604602837,1.503344687470527,-12.366449733791983,0.4315543172772554,0.8819942,0.6622565,-0.75951093,-0.69805175,0.81118745,-0.8462049,-0.7909853,-0.94848394,-0.8339759,0.90867066,363,363,362,352,1,11,,0.4157224504517914,248.79057923960696,true,4.151446,5.517118,2.513429E-5,5,56,false,0.3118974,0.8403019,0.3460155,0.58341235,-20.824614,-22.85663,-24.35317,-26.65759,369,233524.23178240782,98.32281230657478,12.103940183669078,NOT_AVAILABLE,95.44032793748434,-44.59534088280698,359.32562920043773,15.588229881238304
114670,,1635378410781933568,2817129453866455936,257805,2015.0,348.4510707823742,0.3384161647204393,15.367335272386956,0.1881450008661377,22.14956304592579,0.4143838296693211,23.394773382486605,0.032786474067457515,-71.68197255661379,0.025914557350308603,0.27938744,-0.39749935,0.4266509,0.07845495,0.017060341,0.114974804,0.30097184,-0.1959608,0.01649018,0.09210526,62,62,62,58,0,4,1.5220174,0.7416451840190973,50.60275639495281,true,7.2572947,1.768432,9.208318E-6,3,8,true,0.6711881,0.5468145,0.34677806,0.2429529,149.54498,-14.66076,29.981771,28.251543,68,2.1229830835302815E7,14175.940975023874,7.207403729813581,NOT_AVAILABLE,90.87373087745804,-41.347855736106865,355.65965647726404,18.658577162049138
,1720-1313-1,1635378410781933568,2820568313921522944,4044,2015.0,354.2756255100649,0.21020619790979345,17.00765817075942,0.09999463931185142,3.3735494644317994,0.32976268237771295,1.1092754503803715,1.2433415563108672,-1.29171898834994,0.361793399611718,0.8367605,0.6595459,-0.7434708,-0.719924,0.6877038,-0.77597654,-0.70515436,-0.87141895,-0.6947316,0.8471901,245,245,245,237,0,8,,0.3826297688495675,254.18115492821318,true,3.840931,6.408191,2.7990649E-5,5,35,false,0.07215534,0.79375184,0.050182354,0.3833363,-39.019066,-17.946634,-43.16849,-20.071829,279,255741.79560858477,120.2094794684029,12.005265788565012,NOT_AVAILABLE,98.58952233725701,-42.32335894987048,1.7360859871243925,17.83659038860086
,1724-702-1,1635378410781933568,2822980848591045248,859447,2015.0,355.45550909833594,0.27437320938377685,19.657023377744427,0.13667719262801095,1.9547032863093192,0.4518362322540747,24.458269915240884,1.1812098403777822,-13.088205685811614,0.40057886814999527,0.57457477,0.21958947,-0.50649524,-0.4441103,0.16353934,-0.36547372,-0.64976907,-0.776687,-0.41053852,0.6065226,126,126,123,124,3,2,,0.5629875413077651,316.885161884891,true,5.547385,3.002395,2.3041495E-5,5,22,true,0.6772634,0.7053321,0.5332971,0.14748928,170.81099,-11.83007,47.951443,-8.647051,152,2445011.439590409,2836.2061023529895,9.554067825294336,NOT_AVAILABLE,101.2683958111785,-40.26808621152572,3.9820680458358964,19.77401664612367
,1719-2341-1,1635378410781933568,2825364486721312640,1401686,2015.0,350.3483395897874,0.22835772870853896,20.13011006164347,0.15431653280151267,3.6065171247663685,0.33727108010396606,-18.771285700802405,0.48690560297470803,-28.775779894530558,0.39061601804866536,0.80496895,0.64171475,-0.29314423,0.28668275,0.6224351,-0.25762436,0.2925751,-0.38824803,0.36648598,-0.04548574,205,205,204,199,1,6,,0.5845494830014039,435.15920209355875,true,5.7530646,2.7736814,2.036502E-5,5,30,true,0.55633533,0.7314126,0.36625525,0.4390929,-36.79889,-30.24481,-42.743553,-34.675304,222,3649693.1564680226,1913.754018736881,9.119129180818835,NOT_AVAILABLE,95.80954126838722,-37.95362609133216,359.5339056695838,22.23280087280082
,1726-343-1,1635378410781933568,2827562169947072000,1176178,2015.0,352.89072958654344,0.2555144016985368,22.183573956146848,0.13407262150688826,3.3763468809607806,0.4130433056076452,33.69294038057343,1.3668542016024103,-19.343064066045358,0.43221913571246146,0.7175731,0.7516037,-0.7700916,-0.4514268,0.6547508,-0.6207099,-0.53585196,-0.790623,-0.3945405,0.60186166,165,165,165,160,0,5,,0.5436941218830547,564.837859991181,true,5.363561,3.1364207,3.1472486E-5,5,23,true,0.16593792,0.5713235,0.26304787,0.10666621,-69.4379,-21.233488,53.645164,13.620534,200,802858.8554116946,2915.889376113835,10.763172058999173,NOT_AVAILABLE,99.59242196507181,-37.041665134147266,2.8066476430016056,23.07926279566788
,1702-235-1,1635378410781933568,2830182958990639232,1978295,2015.0,343.2217840854706,0.4141698938739841,18.197346203884475,0.2288944861933682,0.824586002569174,0.520880981316988,-4.704578388882409,0.8144171677471952,-10.54885840687475,0.6226475201399526,0.27286446,0.013733876,-0.1978208,-0.38295075,-0.10744973,-0.18562555,0.052438222,-0.47465035,0.09235599,0.19559464,70,70,70,66,0,4,,0.9708548611889347,477.10094618312485,true,9.46257,1.0298668,1.364302E-5,5,9,true,0.47579187,0.57552034,0.2351458,0.23796654,159.04916,-13.476229,39.03983,-44.422367,73,5417813.1894196365,11488.114100545861,8.690209998514668,NOT_AVAILABLE,87.25975679819386,-36.33199852588499,352.0277371844688,23.303638741017178
