ra,dec,flux
302.45459843691464,35.12941028343864,819878.9185604063
298.8220401446499,35.885252053216405,3366446.316718007
304.43086994722245,37.86944818779334,1350324.2284847526
302.3217538317783,37.40820702890649,618117.4415467117
309.50240500130394,36.47859764234063,668386.4431803479
307.9087555155648,38.289869320682904,287623.9168006037
311.412553229029,40.39979345821398,588753.0795881425
312.30206413810066,44.222289437375785,213623.5673929825
304.6760761132133,41.01362871314155,347293.10849425156
308.43285397889804,43.24398484846857,587496.495670752
309.141269358358,45.46644840530687,577953.1674677917
298.18698279477917,37.95045051265645,2995002.912566285
296.5547505994873,38.729410865012724,475483.5117149219
301.93001333169104,40.65788584561004,423540.6011187827
298.87745947483677,41.167809526624964,257450.1294102647
294.7221690535597,39.745149285915694,1095592.7143146647
293.339458374474,41.420757559998464,559786.9952075052
296.74496845708626,43.79716402746709,180272.10036012655
296.348334937321,45.62955571301351,552477.3885684999
305.11332238793347,45.57665502727599,9769771.870652001
301.6756044683627,47.00224715488299,277407.3237686085
304.4471169572476,47.42494445505638,212466.4556594116
299.55101286782264,47.11666970788354,361573.980160887
299.3340115728704,49.051391248928695,314940.97533370357
301.70568583532463,51.36975690648537,1125233.5334552254
281.5421077203191,30.95217461951243,518068.5428501118
279.8002984412868,33.31559681782066,406239.95774573274
286.08064623563206,35.13166166040255,1143944.143586598
284.2354293078642,37.41753361053616,719606.9757498085
278.3599161481285,35.860730939408754,294092.77924812195
280.6892175403361,38.90993396146562,1221658.3632753985
288.11888033133494,38.79179804864487,991411.1630883595
290.54442486159274,40.054696849842145,959153.0367470671
288.004819268775,42.06572975931841,641640.4079284855
285.18277816202277,42.4812542668268,1903145.3190454193
287.3211646870803,44.00333284955916,810914.0321399099
274.4580806122542,37.07645780278915,878449.2597430605
277.6679757469833,40.29090292146713,574594.2217791949
273.23153217652447,40.900519971819335,1.1265314463203458E7
274.37236688834207,45.34326648113004,663435.1608528038
277.4516786190911,44.48590198453133,283033.1352531092
277.44281320863274,48.07163428717678,739217.8129883087
272.1540051948974,49.23524758265752,1041673.8151781481
291.8081978403497,42.3378720412277,1365240.0013124784
288.73770759662887,45.80127875087492,300012.04891690373
294.46040704200834,48.35025400266105,366273.5436510011
288.2822654666872,46.397604749216484,835426.4207618568
284.56811055881985,49.77950066090529,499786.0292678765
287.4691248936342,51.720481495014795,875269.9815099116
292.8772703248698,50.55831789841847,1741516.0364430351
298.4071754740176,53.70246498729535,1327042.8023449988
295.01717390937074,57.04733526181734,412576.6264850543
288.00349578771227,56.41529615054144,654160.0514412562
287.26086135713257,58.349592633052644,234173.79169300993
280.0695205798422,52.54303776878002,388006.45482591045
279.9219781616045,56.37186597046738,746162.709432368
275.0523438751384,56.94181515280251,2204039.342506951
282.66619983327263,57.276506443065834,207378.5639373894
285.1930154877816,60.372792187787894,198124.23665726665
271.87774831936514,59.89733309125263,222993.0880659366
315.8700136480668,42.826587621670186,5613810.787102928
314.8787344416541,45.483827562514655,153070.0621884352
318.498587939247,46.970053970441484,476042.7997463838
317.7200353719724,48.95390012833406,1228472.3292068236
312.5765846259168,47.45591310411701,1961790.0622624643
315.66275531262994,49.16117558414388,381065.0126365205
321.2238898886006,50.38286966962452,422848.55670418916
323.0870815992169,52.73251336443644,537105.2493111506
326.67354263629704,54.1704222167826,442032.8649531844
318.1533418673949,53.12580605698328,428510.1676490341
324.35406522828214,56.73908916747251,686778.038551338
308.05928751607223,50.36352973159241,928652.9549541661
305.9922848438968,52.740714819169256,635646.8414559679
308.80837636006345,53.574089930575326,630812.6582912428
303.9637403657639,54.04627299262948,662480.7493817888
301.9435547003034,56.21605060311645,1629412.3050552993
306.75760441270137,58.28440701473098,576895.8153568229
314.92725625377153,59.82605691696922,2627125.3852929617
310.5030468837043,57.76475268418695,302127.39012056537
313.90738734201904,62.53404951202464,236763.19559600754
329.21114184496844,55.51558493083471,1165752.6720849168
331.6886611581332,58.816600616847715,7903111.004702191
327.36312927032554,57.90375921742155,281344.5532029891
329.6306712137475,61.63864753806477,806857.6445850692
331.81186090263816,63.18179997260994,275839.97392889205
341.0227751457054,63.34096350326601,335275.60327527096
359.1950723589793,68.39813384008903,1077076.2954046149
351.1817048887745,68.55768250420064,1091290.924342635
327.70716070008564,63.23528538111271,2977522.5895331935
329.1619316274436,65.32909544027929,386258.21351758786
322.5937210971112,65.09345620325132,1160348.8294434682
329.4085869041799,68.18512577224722,1191676.3473953214
336.19510123778343,67.82384054622257,3905237.4243484437
348.8074253366229,71.54884932989911,719031.6373636969
342.3498618405602,72.40487185831248,284722.9024987928
344.74477430387844,74.99163377135169,802012.3049883243
300.1584402915841,57.52625293137702,465748.2104277433
303.46073790619414,59.207926634940314,275430.07691574446
298.5827517775284,61.90044239707136,625398.9421318569
289.4322166368523,61.34102232211814,1.370105651656206E7
292.37991654778864,63.094622445966145,505260.13426869566
301.04059913414557,63.48841627648037,147056.4929442299
309.6210098602199,67.66238256833907,670328.3976785163
301.8860713193319,67.86259472730218,396525.3475472318
285.72852366338816,63.9488504779974,1603775.2431387678
283.7815790504872,66.35557951059346,197125.7055620069
280.94201002334415,67.32398909812467,194884.74162323002
293.49583533395764,69.57795348737362,1711002.2400151014
286.0130186945017,72.57408289614392,769011.6609298805
284.25593801766894,74.3058248260326,607219.661447599
312.28655275909205,68.32730864269685,1850782.5125607697
306.31801174441034,71.52849074973365,3408998.3629948646
333.5783195478269,74.65776357231594,1466320.912066223
359.08491751399356,79.25241448754804,377450.90443665616
326.3959745874986,80.39440359324048,1334798.8238255146
304.80757600249615,75.00314759566194,421249.0238558162
299.55901660009664,78.47784808231224,1809720.9069144153
292.3079285093351,79.15721660023154,459693.04937316565
320.10251741007926,81.58985925153807,1825531.2104638522
298.56657306954173,81.89424243130951,9602837.54115129
288.689196776958,86.38944309605907,1832042.808798532
357.68518434974163,-35.90162226384309,837924.6876508675
8.259393504057998,-29.074688250676264,3389849.1691441406
357.60374718125485,-32.098634865185204,1384037.9733115726
0.10018784385684713,-27.21182999105162,1303625.3384404574
1.1267121222580954,-20.697035005305207,1278063.9605551383
12.484516505841441,-22.102048310120473,2.4937779082646187E7
14.257054128734188,-17.95847968803483,1205199.9616825096
4.301203165394161,-18.305359884058007,1060001.6695075443
13.484517186898138,-12.953012888091495,2613994.678696962
352.51119572170114,-24.023048583883362,1132976.5480863072
358.88330798451807,-20.290487110754995,1041905.0893836273
347.6954317824125,-19.265899356249587,319861.9556749999
351.7410660746851,-14.620975278104956,2614042.6376251387
4.802683922306533,-15.07154887703255,1233004.672176967
5.239981619748525,-10.236273063248152,1118804.8645796878
353.3846240241002,-12.644465622851634,1365750.1235437503
1.2891693535861803,-7.367671061221462,277536.15014976973
23.574555446706327,-18.240519379355437,211374.63615323335
22.88908082902241,-11.195701246525996,1828452.2403769083
26.4931760872258,-7.6727605659310205,292469.75716077286
17.53896799016654,-7.724993255192456,3914818.7259648875
22.35855630926305,-1.7167962203301952,208867.54717495665
33.294074738824875,-2.2086876504566306,397212.468309024
38.57839475724315,2.2736133956650195,1108228.7168786805
28.95272968857149,2.345245905246829,579428.4176011657
30.757868366592987,6.471923923113773,313946.7435876605
13.193025328795477,-1.992020296132204,454062.06517103553
6.707281827360333,-3.4354342696540443,195871.89662870095
12.524083874231401,1.2242208095752014,667096.8228844797
22.607540503708872,4.356945438427112,774729.1297926694
27.776855039640843,7.241991642105271,1097212.8297054688
18.692998019122946,6.744035660264968,435655.4845122042
22.68075964279849,12.770366071234262,195899.11102164496
339.203039025069,-16.039990596877715,678752.2772833867
344.28971827958685,-10.469929852449964,412980.5256928095
333.59961656887464,-8.74737137231726,418607.640943761
334.1380671811957,-2.8788070689925522,8144658.953002612
347.3198687519382,-3.264847046343243,314969.9954950016
343.19954535016996,-4.6253861338315065,711695.6297695186
349.06559714724324,2.065788982774568,1146570.156257337
328.4893086896068,-6.515144148702115,5976951.638546218
334.78314414008497,2.085362371399862,757182.2531753882
318.5684771573556,0.18140085631062844,1301159.3563051058
322.0818946429276,4.704986447884013,1826491.3180199224
332.1896635902238,4.660085736849819,553415.282375183
339.09932391013325,9.946179816682557,449277.9163455869
326.72670692601287,9.37213322516069,3271964.6580612184
334.6891685160333,12.319951163588321,731880.1514730689
3.9733284672402442,4.272989876841783,523096.0333051148
6.841783877347899,8.142126176204146,175019.24617913138
357.5513307979633,9.652445000534353,2351979.869112564
359.43051839679515,12.123464213007558,796138.2147807111
357.8963605622171,17.278059046085517,1079835.7638256734
18.77137317330547,16.922158567822404,581340.1662801229
17.874416710943066,22.98915212939282,788173.0815773989
11.6554680197507,20.21262394758711,5432022.271437716
8.46530327800582,26.255116077896016,1103188.5932521338
350.90285148624076,15.269547979483583,679609.5312027782
354.18931288881663,19.183174297643877,5413972.218056881
354.67207553465903,20.469094879341796,428645.6576928248
347.2573237718926,18.943815942772684,1522724.0317980107
341.70959038648584,22.69840482445372,1.5791000931332743E7
352.09297800791785,25.253817211595425,885382.1175907598
348.02825720710246,26.928838961954785,3599506.0650896803
357.1393111753243,23.51086999011833,1410230.3991464188
3.9286276383914425,27.892872552719144,1213111.7351345343
4.5329938960400415,33.80964135554893,400567.35558215494
357.0340882271203,30.79227948433332,1748320.8902281646
355.8242305404474,33.655037864877634,892919.2357514286
2.845188870074863,34.9855211040374,216715.53354332026
355.4011824509977,35.92267109588006,497133.60179112834
89.89169802448787,-38.87528326588951,968707.9485461186
91.62124143182231,-36.09204615146764,432228.4300257303
87.76543332749536,-34.46762408765904,2703890.623293992
95.13629497477724,-34.80154910225368,2747037.813829203
98.839827281475,-32.06985919223199,435811.9368684331
97.3576560861865,-28.416263838137812,186755.72502831303
93.11620374984047,-28.13532068356094,236330.26494255438
95.52940913401501,-26.172093791929196,348437.14445897564
88.10709430779087,-30.959909028203377,306221.0286167195
82.21097383935636,-30.170262011783436,498949.57720989705
84.3166396841129,-27.031153270527405,280890.50311997393
90.64755770589547,-26.30301291279342,1316683.8047286933
91.83379223519289,-24.21768257175724,4780725.874904185
85.34630667500777,-24.000643296199133,287336.4729200492
87.75255066934355,-21.655032319264212,421115.2592344593
101.9802480105391,-26.63485274286905,281109.52356109995
104.85459982006458,-26.307953351007228,232025.9716223834
103.63330882148932,-24.83199782168097,572457.8565787204
97.28608643841372,-25.885037909733292,1.5844610005149398E7
98.63391769295106,-23.17616667883285,833706.4151103054
102.49259209937057,-21.9590515722241,202100.17022820187
106.66886361554869,-24.363342623357365,235142.15922740637
107.44302746621634,-21.514970563842493,307463.1405321024
105.90007492666848,-20.453387653265093,647157.3527908284
110.85462675403977,-19.72855726791477,412831.9472451769
108.58244627332495,-19.02610641530185,913080.7240370024
104.22088627728306,-20.287778722678354,802902.0258842218
103.57311471750009,-18.657623423127863,278693.61832004436
108.80832603443247,-16.62990266897542,346880.7953879847
106.80408444747651,-15.576966232527171,1606423.6190190143
94.96397443482044,-21.449907720359217,283958.76132533676
99.0820394650499,-19.367992050600698,335577.7976993829
94.47827506398995,-19.564883793807113,389649.3296805065
96.82726710782119,-17.20484155411062,1615188.8714021328
100.29759904775823,-17.969680677838184,3874399.3386712577
104.43019434123967,-15.81769224011988,360073.89174831857
103.52316028241852,-13.564204967292092,273708.4676309198
96.35840570169769,-14.203416051964558,1130654.5231341387
102.42458820867769,-11.423846953211207,2033267.4176641565
76.88768286985464,-27.592176304117945,258336.3333672068
80.7384957098986,-22.899754094922102,1379617.9536020008
79.4268203482477,-22.293629780979852,1771847.8907109413
82.24465546503315,-22.347804930945724,398622.05813866964
86.87347455074972,-18.976580260078762,7295589.813487194
83.02868467553215,-18.19202592571608,1047259.4348671666
72.43301207888092,-21.647443171406007,413224.544149989
72.04792308216291,-20.065673754190467,2944632.505726853
77.99679277670917,-18.7595221246185,278111.0733559596
82.2964968994183,-13.820704543838103,384775.9938367071
78.10980474787631,-11.54093110590506,497998.5533616535
89.52180973395144,-15.539376469483134,650244.7429536743
92.38849410022395,-13.037750235076102,310890.91947754065
90.60116222321156,-12.559970645146995,185596.2392770552
97.48448163643698,-11.281774579632435,601675.8401543719
98.31401777983206,-9.661895331505422,3373912.9023298007
93.27656228259258,-8.34857690956202,2189355.2769171395
95.63321825447734,-5.081642589819055,7884548.945074063
85.17253424510993,-9.313634451592327,849355.6570979299
82.18378868332746,-7.501729670611098,404092.8422415757
94.8508095566639,-5.288154893579738,1130170.3841980295
90.36896384837401,-2.887170701541521,3340134.481238301
114.08681166742112,-18.01313544083165,278954.5631944371
110.98579072032771,-16.66971180571443,308348.72081177053
115.66737836768063,-15.800385882351012,1383348.4913485574
116.45987842799397,-13.806046663103627,547936.2201934167
115.0014612655306,-13.412991193332552,671936.8134666369
111.90812671904114,-14.486247886792178,2033663.1214025256
109.64469748509913,-13.616612147590264,818279.979977325
112.78689459055722,-12.628117905028686,555363.2664329322
111.82218850876258,-11.774000786344,1707995.1418962239
118.53443549805986,-13.58554587960735,165063.79610248646
116.3056325416904,-11.675211107600623,429235.2950965366
122.11189419195907,-8.788332974184895,977806.4636671969
116.5552634580679,-10.63425278926694,351972.34485377825
114.84728982425507,-8.947750779716436,3814733.784561374
118.71899461816939,-7.33486542338042,531064.1183121278
107.40427268618913,-13.015929864330088,346638.6239186106
104.9117069704614,-11.523148842545506,203391.371237353
110.95200838224662,-10.243818737495623,2463330.523335828
110.23698857984851,-9.033758280624319,317387.3750758125
106.40852466900789,-9.751614850534988,1146365.0489852878
104.03301073852924,-7.281429992106415,268474.66285484115
108.73550431844554,-6.532961996958937,165893.0471135937
106.62584597694689,-5.613246738315308,441701.7832625556
114.45465406610663,-6.706469137329889,252662.16065500487
112.6048787845132,-5.586593253490899,1162375.563829194
112.70239807913958,-4.775223229815273,267788.9265156133
111.28758387414679,-5.74094599742086,7237077.596993781
110.02829002469196,-3.9145165728288105,5.085541113932865E7
114.71069724492519,-2.7807256335005537,5610221.474207356
112.50511116507555,-0.9825624151311233,556937.3581457686
127.28964760449325,-3.771553760905373,1056310.6462787823
120.01047020137598,-3.4885502858271957,644075.2109691834
131.25000899647785,-0.8494720078222388,827181.0173040641
118.92602479374362,-3.4636537290674747,3360759.3677048627
121.24268293208726,-0.35948150218178315,534671.3280860122
116.86859056614126,-0.6037014414641807,744513.9820399197
119.59596468129193,1.8109802051062895,237222.3138089553
122.56495730060531,3.283620769722116,835938.5070240439
119.02124205409747,5.178980782821562,498199.8028802605
100.47469878745328,-8.032365708195208,718239.759084786
101.35211539498198,-5.997212086788456,745521.6019597952
104.58064766054254,-5.1969688952881805,533671.9623613722
103.04049871025052,-3.3030844235463173,310836.24354524666
98.69737138118882,-4.29889274301594,296878.3184275783
101.72752341514554,-2.4457849790517976,851213.5015899559
101.20977150316482,-0.042625228251073344,208375.539198001
108.39207778609946,-2.077534604226444,4072582.3350908696
105.98805762250238,-1.0156476212569274,767038.0796750286
108.59474397988895,-0.7035257353977622,836677.3657029407
103.42025267748991,-1.6723818086476925,754686.2152421373
101.62457024768952,0.10506875683328033,1171989.8184453202
106.96394532606251,1.7708422430105104,4130897.231569125
107.9036730848376,3.578762053136713,4523150.57070937
93.52999664062646,-2.209277358440705,2188296.9353084145
96.73477127232118,0.10514331016115035,536338.9876983721
92.66303436249363,0.5928219269141494,470068.00113647204
101.60403028496594,0.32574582351486925,1097156.0040081474
100.59780273112952,2.3322780998466697,173602.16891968495
102.98806265791174,3.321246087645307,972436.337272507
104.44692073116036,5.119138323446364,2123685.111210391
99.71468036981749,5.243477327799351,963677.7369769865
101.1901252322013,6.6172850143857875,847130.4767522992
101.13373089351715,8.66723799035678,3511683.2387727005
110.93267868381113,3.179366282038244,269050.35708923143
113.97580678431808,4.433486030438061,479122.0312402982
112.08235748314887,4.802789176595249,1247267.089837522
112.36616278403609,5.253525229594022,539850.4890461356
112.4557416293368,7.938618458216321,1235545.835269868
121.21859602231604,8.577550611805435,622676.1358955702
115.8312263319641,9.723334903807048,138990.13298986276
116.25005218848817,11.323820878673137,276886.09211747133
108.08557009205366,6.943787392767729,225528.76499255816
105.98573896628842,8.688074603442203,8499465.254223395
109.0571326714712,10.074716474113009,1314590.7867631484
105.31127522216339,8.952852815269454,795236.1021812847
104.34717083937859,11.436323949713385,414242.63149042166
104.63554122320225,12.506761328059621,285895.8502682094
111.83608264170283,12.018595420840796,852672.3313255848
112.93080832360434,14.224198223790575,4659406.381757953
108.00415805377177,14.599050095181743,2189387.3921773355
110.28543190440757,16.945939757540984,365037.59495176695
70.47683651624324,-14.510604345066088,272491.1041644536
67.15371574346028,-12.151781569462392,1510129.394884749
74.9857612656695,-9.740095873225412,1588380.8229307623
73.93001165173214,-6.64309044020523,2357425.9865593635
62.601569602824746,-9.338430327031416,5158090.37865357
66.95648550254633,-9.044361333422488,695792.3513901512
70.23764697298228,-2.665021067370665,559194.9382086757
79.28972809775655,-8.029654377680465,1986976.5931288165
82.60863713269627,-3.6111221398883386,2720782.4977992484
80.91520877593845,-2.307339216051107,539819.0323448669
86.8116748189302,-1.0032161989030537,789134.362528191
85.38326829829518,0.9535364569182755,519206.26181796845
71.96862998107575,-1.9032143488456903,1972082.9820084749
70.46140181108343,0.031901426664834004,1867075.8515031075
72.18592987737249,3.5884617763411377,9.13228426097265E7
83.00874172858236,4.598365713917506,1107348.2632350083
75.81102458050748,4.928677644418788,390360.84891102486
54.54329254495668,-7.483305351676605,1.4950358462024547E7
57.14420587610832,-1.9259926663352993,174991.89419280706
64.85479665656551,1.9497749791188739,269913.46225874557
53.74424355912074,-0.8008291393476815,866760.3304926008
58.604360573609654,2.276798283864706,906202.8764450304
58.39848538069863,6.997014221494406,333596.0614560522
69.26473040273962,5.338875144527443,342540.42461263225
73.24148944529948,6.555997348306353,1182329.4631199825
75.79449072396952,9.81196308231555,1883375.7251998554
62.79755184636154,6.40326249029268,667265.8554985905
59.756542834137846,12.335307964696138,535899.3562977675
68.8344252713622,18.257869423035487,3175500.4946161765
90.73004132043889,4.358654079756674,1701537.022275287
92.24124195270184,6.711846039935208,1872779.760890505
97.56521850833306,7.620665204887865,441565.13471334346
97.81034402136818,8.691385415948794,1054857.7524838597
92.39877472467003,9.095031766552124,532618.7723835541
93.00780562227503,11.701171040379366,497824.0070469311
94.66259737774234,13.349350417448683,543003.2300274408
88.67358628697991,9.266434152154732,4898280.742669096
82.30104938482114,10.33317697645407,2243854.465364244
90.45629676044688,11.078739607708535,250570.70402643995
89.04891731103409,13.165261426023052,814015.7046599304
90.04016317110606,14.49527220191746,317743.0575387665
84.87572473565601,14.459598752261988,274256.8056207137
88.4716450236603,16.845259283404236,584802.1945110098
102.37489123450592,12.044514915739324,328511.49595714675
104.24303929598273,14.012409160176407,313423.61301282106
104.05222767459395,16.10981327269309,396915.2828943502
101.24961890649416,15.374971157785545,289597.2486640899
100.07848643917235,18.3238377658041,1116575.5554688699
106.09031253257278,18.102568280535504,1202446.873898233
103.99516395330441,17.426720458242375,1916735.258020977
104.70304175120705,20.748980591679718,244833.0363998344
106.24422838192498,22.880914010029237,770147.3886832042
95.6988989253244,17.806090712589057,4900272.965450748
99.21404306832483,20.422329115817718,706875.0348627974
91.97181661666646,20.177399105262783,300429.69461831514
95.5075977996466,21.968956000769897,635136.2442671554
102.00260270989355,21.784526655984827,713452.0716951913
103.7594654898824,24.089610958801067,644543.381291891
98.02447467421125,24.155614004613465,454957.10087832465
101.52986510250918,26.719074248308562,352169.0510095903
77.07763404990538,12.195529583854913,2074303.452957831
75.05995583122466,15.622191596352312,4000835.856781552
84.83453812952328,17.730999260707023,5568187.315084052
86.49899654875894,21.06970395263613,1362429.5041264626
85.23790553447633,22.270496517205448,3852796.754902122
74.47608326247877,18.771456513669605,1396721.537897983
78.58165582817841,20.280044841608934,515080.2798344746
78.07612743636547,25.12039169822946,276564.53517770756
92.33848274769554,22.16605759729977,566453.9132199255
93.11257277116542,23.91317251551977,1466894.4148660605
88.23625985070538,23.152617251775954,917396.4453754585
90.7996817178924,26.03072853480441,121027.33217131584
89.61770015574069,28.5432210719658,221669.1430945445
95.16581655525249,28.249883125529255,3745272.846317955
97.04802974680568,31.400400313454362,863283.6385018631
95.58417883392922,30.083682360147964,323856.69257391914
84.82208427493819,26.505273583394438,929862.0388964511
88.71127072400948,30.322307233266276,926179.5973083554
80.21683925147677,31.035346417958223,2934327.0566217387
82.53612734983201,33.34641460571504,1568402.4181155646
88.08324792625089,32.67941928564331,493166.5697867249
92.38363817673067,37.51201513530412,1534390.72081132
91.03232051633232,37.28726874387091,2098130.6430174806
182.65200422053198,-38.751628994803944,340290.25325061724
183.14090868360378,-33.29126752880473,705050.7439149225
179.54617085635576,-31.89390321252283,960508.5513131525
182.59632363186083,-29.23742863055675,556170.9888267429
178.32788707279792,-30.46142179074267,579896.6958807309
174.01876090325405,-28.556722279876542,504315.2658969068
182.79164461414945,-24.256636456827884,980248.644301468
190.91691437542426,-28.158016696834192,473248.5666818164
190.41322308947395,-21.683040497406953,3707677.0751216435
195.34349278329884,-17.882068125750553,2.2790976861962873E7
192.90493984418288,-17.429902404016126,358750.35049387126
167.68789385219932,-26.623967720056278,1444690.4637442923
163.57476014655725,-24.929391943707472,705730.2441951397
175.2782268097296,-21.168509065876993,1349820.6574041247
174.59809458019524,-18.03638679962851,317470.6826149946
166.26181540717639,-18.48634991342276,263349.20757129847
171.98155335508267,-14.92075375350191,670248.0508051255
178.47475201162928,-16.345257629871615,421392.3727229252
187.1311761476011,-11.270524506849878,424333.10975607677
177.53321162752195,-11.04506261157124,6260403.985202071
179.66763234604602,-6.161996436469949,1650769.6174547763
200.9798843654229,-18.072438354354695,361965.4600854554
206.59506494254236,-11.687479971269347,380257.45497891033
195.60675761919327,-12.864909911871573,2391360.387739637
204.67746747828764,-3.864116946662034,321824.1598623274
212.82178953119706,-4.366310881805526,3229474.128817712
219.84351067464505,3.598209302936309,2179567.0739913555
212.3394233910844,1.2076658682166368,3423655.00984096
193.18541587224448,-3.1500174862371844,354660.9876895139
196.97246868634323,4.034172320070951,962683.6218468247
190.0577728900006,1.8250224994612587,812016.3005404323
201.93659271013456,3.874054478545742,1185695.140301619
211.7734139913004,8.62626416350444,715595.2221142489
198.26620060073012,8.860564301280819,2096451.2423841786
206.52577851038646,15.226391251812391,254947.73950747587
159.2514786755816,-15.628324020285241,617852.3373036978
166.98422905822878,-10.29389139749148,620736.2234633367
153.00180394183772,-9.403581458666778,1988036.6088611993
159.8419645561693,-3.348596977803877,1039397.054880422
165.85341774802478,-5.263802625127707,390447.05889095727
176.33208247568092,2.5389049197704168,832818.0042448092
164.37220987107085,3.4927474728473635,461759.00444149313
146.6155593085246,-7.74309903067126,782504.3427170524
145.10144477426107,-1.3868666413944788,5370225.033137571
140.51460183614898,-1.7569621101967083,3589837.150651579
149.92444822588035,4.563307797009688,342072.4573596999
154.18095186692608,3.277431463674854,376153.55311756436
162.3775178236593,9.21868608424585,470001.3915658349
149.2541740719415,10.362810636188014,1790552.2684243675
181.13656192769224,1.997774549472942,1288873.6957603225
185.49071908267246,6.038545215566,982302.3481375759
186.24706988363394,13.126686561288135,510646.92851555196
174.14138936110942,13.345083480249189,604834.6457191235
179.89356490978355,17.908235944019694,1942940.7709850904
191.2708527004737,18.25319500768764,497859.7174017263
184.55782260777087,15.74958037638337,174220.82029384136
185.61117414714363,23.833472786772898,190690.36587936833
189.19828420947283,27.94693816974149,519300.01074452297
167.65095251518585,18.094311696193095,246478.64767092332
165.19550250506694,16.834954676131996,540685.5268389528
167.40396666150298,21.53480278029354,815446.8179913763
180.6099449857517,22.831477255420587,614149.389866373
184.2545534686358,26.48263974278543,610867.8157881692
176.7294624647417,27.039546845631243,2941728.405869047
179.638135099753,34.52167409055651,158860.431462814
270.5238340962659,-40.58577333783883,273982.07307597063
267.84686907002106,-38.89143060391321,364592.13960627315
273.0876513470133,-35.54885608901986,1629879.3525497394
268.84197218805053,-36.853390071559765,3644503.9774343707
269.834206151,-33.49122701808599,312263.9195046773
274.98957390461567,-34.379204931021,887066.8729709721
278.48536840888556,-31.993355072472315,594308.7297587158
273.3778419340495,-31.07541723892144,1965487.1430908763
275.2589457918488,-29.040341933698677,1749931.2397512281
264.78834345579577,-33.71937255010827,319925.70549748937
267.5145882705222,-31.396324703966787,260005.10007624739
261.531570958611,-32.270604733039974,951849.0341023185
264.92024060075147,-28.853416424509795,1964730.0863437224
270.84196342412184,-27.88222540906556,5136779.270542335
269.70973363813727,-25.410111981554152,1953672.023771643
267.01866968358274,-26.690271795515535,1395189.4069259618
270.94849953137594,-22.025591278929742,215079.41418002767
281.29661933079143,-26.016832052084688,1411030.2726399205
280.45777318146514,-24.014295324080074,1873351.1153213836
287.85038337955655,-22.977041695998235,515926.9378286631
290.21438948415636,-20.100564279940105,797104.1131399601
283.62621478124447,-19.95596644193639,1945745.8058426848
288.26511087045094,-17.65729338948046,1065091.1636474454
275.90366334499146,-22.606272789853655,246772.5052904225
278.67994374810365,-19.30617832490335,396583.2897269011
274.49330446925416,-18.70251504323042,2.419596295941941E7
277.03655271587473,-18.125859435123683,249677.9700411039
275.5855358593229,-15.40792597635146,1598264.2711242312
283.80697755969703,-14.713400703969096,537344.2801544201
276.86657799761525,-14.63756757501289,527353.8384321254
281.6328326256012,-10.188119621741329,947563.6282638487
255.2133998194695,-25.991165607409506,589692.8439387954
258.8874580634048,-20.729042450852027,764402.9672204527
265.97097346382196,-18.324071997439226,721255.4223468526
263.8827696645345,-16.510638148524272,557622.2214277432
255.21517202247344,-18.03242101202364,859347.0617019162
257.5703598616994,-16.11982691546273,1020018.5240443139
271.13919814025274,-18.223544844904435,1708720.933222419
273.7425038192605,-14.896474558664002,209483.7961356863
267.2976105702864,-14.269199691343973,444376.49206847925
279.49080394466665,-9.988352938514705,573208.5324904851
264.7963768290738,-8.796379072678965,2067584.0044173687
292.97547712755505,-17.61406241898562,159291.09198986256
297.44326388038604,-14.339736566001774,365254.92186923104
292.14572862364076,-14.313156553962719,491193.25554243237
294.40688826722425,-12.459915459864426,696546.8006407957
296.227861099478,-12.484333258401726,339544.0744740247
294.51925617953106,-10.953165551749617,512736.31896931335
299.5276863960276,-6.4802648414546935,446607.31360851467
287.12384322311095,-11.185530132907736,2996902.7163019194
288.107756242715,-8.720550232954151,288826.21900254936
282.01960555023715,-9.012464092525333,1808081.142234782
285.54222047180457,-7.479829409342903,548111.1713167201
290.93266884961577,-7.2752879496242295,735606.8249723191
289.2938478486513,-6.060113430014312,310684.6887581388
290.73639061329976,-2.3302197629181225,665767.6442619236
303.22529929248634,-5.398059683715358,344787.975446096
304.02525101495087,-4.008658066348687,413817.4063086177
311.72437886468543,-0.8240247503877399,591731.2510848079
311.8048439512393,2.117766414069115,5766161.745581238
302.63938552670135,-0.11727742028991159,722406.0738381332
294.43038042125283,0.43016913818897345,3670260.648252454
297.2948822332359,3.656599891419127,445826.4053732846
305.3568549007198,3.592655551520947,2144594.790765534
302.6817283585985,5.595498787482709,444661.18641002604
305.3367976680396,7.183785175742885,340238.22631780256
282.7447996652045,-6.866980101795737,662873.5257821614
284.81479134788475,-4.737147375636515,998982.7130859739
282.18402305630633,-0.8844573554104649,2093779.611767272
291.1785413065381,-0.20478030263508984,1654133.7921350817
282.5165983534185,-0.30472490959554344,337149.4901545162
286.26623987052113,3.0771977672034647,336793.6871560492
274.81657696452424,1.977242190416054,969355.6975795935
282.8198579521626,4.2472001243586055,1185048.5581664478
278.57370279213296,6.905301002841127,338841.95116149174
292.3125526780291,0.9811252225822146,603510.5083226968
292.8751945655897,4.114241684220888,589023.2507612335
295.2935212959914,4.97124471871533,544435.4649327493
289.44833283195686,4.912050443695108,616404.6270542807
293.2376084199216,6.837308519655805,583442.0424775488
299.1984299273995,5.990516831613675,1492415.4391053142
298.0396718639461,7.460326955697933,2.66300632473286E7
